Supplier Key: 1, Name: Supplier#000000001, Nation: PERU, Balance: 5755.940000
Supplier Key: 9865, Name: Supplier#000009865, Nation: VIETNAM, Balance: 3703.550000
Supplier Key: 9866, Name: Supplier#000009866, Nation: VIETNAM, Balance: 5596.090000
Supplier Key: 9867, Name: Supplier#000009867, Nation: BRAZIL, Balance: 1421.410000
Supplier Key: 9868, Name: Supplier#000009868, Nation: CANADA, Balance: 6595.710000
Supplier Key: 9869, Name: Supplier#000009869, Nation: CANADA, Balance: 5128.820000
Supplier Key: 9870, Name: Supplier#000009870, Nation: RUSSIA, Balance: 2057.140000
Supplier Key: 9871, Name: Supplier#000009871, Nation: INDONESIA, Balance: -684.750000
Supplier Key: 9872, Name: Supplier#000009872, Nation: BRAZIL, Balance: 6343.470000
Supplier Key: 9873, Name: Supplier#000009873, Nation: ROMANIA, Balance: 669.960000
Supplier Key: 9874, Name: Supplier#000009874, Nation: IRAQ, Balance: 4902.640000
Supplier Key: 9875, Name: Supplier#000009875, Nation: ARGENTINA, Balance: 6669.440000
Supplier Key: 9876, Name: Supplier#000009876, Nation: ARGENTINA, Balance: 1377.530000
Supplier Key: 9877, Name: Supplier#000009877, Nation: BRAZIL, Balance: 6056.040000
Supplier Key: 9878, Name: Supplier#000009878, Nation: MOZAMBIQUE, Balance: 9856.550000
Supplier Key: 9879, Name: Supplier#000009879, Nation: IRAN, Balance: 8181.680000
Supplier Key: 9880, Name: Supplier#000009880, Nation: FRANCE, Balance: 7627.420000
Supplier Key: 9881, Name: Supplier#000009881, Nation: BRAZIL, Balance: 9100.240000
Supplier Key: 9882, Name: Supplier#000009882, Nation: MOROCCO, Balance: 1820.830000
Supplier Key: 9883, Name: Supplier#000009883, Nation: UNITED KINGDOM, Balance: 9662.590000
Supplier Key: 9884, Name: Supplier#000009884, Nation: VIETNAM, Balance: 4152.580000
Supplier Key: 9885, Name: Supplier#000009885, Nation: IRAN, Balance: 6450.210000
Supplier Key: 9886, Name: Supplier#000009886, Nation: MOZAMBIQUE, Balance: 1626.110000
Supplier Key: 9887, Name: Supplier#000009887, Nation: ETHIOPIA, Balance: 4065.020000
Supplier Key: 9888, Name: Supplier#000009888, Nation: VIETNAM, Balance: 8862.930000
Supplier Key: 9889, Name: Supplier#000009889, Nation: MOROCCO, Balance: 6321.900000
Supplier Key: 9890, Name: Supplier#000009890, Nation: VIETNAM, Balance: 1119.650000
Supplier Key: 9891, Name: Supplier#000009891, Nation: SAUDI ARABIA, Balance: 5965.600000
Supplier Key: 9892, Name: Supplier#000009892, Nation: FRANCE, Balance: 7847.410000
Supplier Key: 9893, Name: Supplier#000009893, Nation: ALGERIA, Balance: -522.370000
Supplier Key: 9894, Name: Supplier#000009894, Nation: MOROCCO, Balance: 7463.940000
Supplier Key: 9895, Name: Supplier#000009895, Nation: CHINA, Balance: 498.300000
Supplier Key: 9896, Name: Supplier#000009896, Nation: SAUDI ARABIA, Balance: 1924.200000
Supplier Key: 9897, Name: Supplier#000009897, Nation: IRAN, Balance: 9031.400000
Supplier Key: 9898, Name: Supplier#000009898, Nation: SAUDI ARABIA, Balance: -142.300000
Supplier Key: 9899, Name: Supplier#000009899, Nation: CANADA, Balance: 4235.990000
Supplier Key: 9900, Name: Supplier#000009900, Nation: JORDAN, Balance: 341.040000
Supplier Key: 9901, Name: Supplier#000009901, Nation: IRAQ, Balance: 9730.210000
Supplier Key: 9902, Name: Supplier#000009902, Nation: CHINA, Balance: 7732.860000
Supplier Key: 9903, Name: Supplier#000009903, Nation: JORDAN, Balance: -770.950000
Supplier Key: 9904, Name: Supplier#000009904, Nation: ARGENTINA, Balance: 9537.430000
Supplier Key: 9905, Name: Supplier#000009905, Nation: INDONESIA, Balance: 1637.140000
Supplier Key: 9906, Name: Supplier#000009906, Nation: UNITED STATES, Balance: 2352.880000
Supplier Key: 9907, Name: Supplier#000009907, Nation: IRAQ, Balance: 8794.270000
Supplier Key: 9908, Name: Supplier#000009908, Nation: JAPAN, Balance: 7293.480000
Supplier Key: 9909, Name: Supplier#000009909, Nation: INDONESIA, Balance: 6601.310000
Supplier Key: 9910, Name: Supplier#000009910, Nation: PERU, Balance: 282.170000
Supplier Key: 9911, Name: Supplier#000009911, Nation: ALGERIA, Balance: -704.750000
Supplier Key: 9912, Name: Supplier#000009912, Nation: KENYA, Balance: 110.300000
Supplier Key: 9913, Name: Supplier#000009913, Nation: ALGERIA, Balance: 3724.690000
Supplier Key: 9914, Name: Supplier#000009914, Nation: ARGENTINA, Balance: 8915.940000
Supplier Key: 9915, Name: Supplier#000009915, Nation: INDIA, Balance: 6252.100000
Supplier Key: 9916, Name: Supplier#000009916, Nation: JORDAN, Balance: 5151.600000
Supplier Key: 9917, Name: Supplier#000009917, Nation: ARGENTINA, Balance: -106.210000
Supplier Key: 9918, Name: Supplier#000009918, Nation: UNITED STATES, Balance: 5907.580000
Supplier Key: 9919, Name: Supplier#000009919, Nation: IRAQ, Balance: 696.510000
Supplier Key: 9920, Name: Supplier#000009920, Nation: ALGERIA, Balance: 102.960000
Supplier Key: 9921, Name: Supplier#000009921, Nation: BRAZIL, Balance: 1345.240000
Supplier Key: 9922, Name: Supplier#000009922, Nation: INDONESIA, Balance: 2405.590000
Supplier Key: 9923, Name: Supplier#000009923, Nation: UNITED KINGDOM, Balance: 3679.520000
Supplier Key: 9924, Name: Supplier#000009924, Nation: UNITED KINGDOM, Balance: 8620.280000
Supplier Key: 9925, Name: Supplier#000009925, Nation: EGYPT, Balance: 9027.150000
Supplier Key: 9926, Name: Supplier#000009926, Nation: MOROCCO, Balance: 5422.140000
Supplier Key: 9927, Name: Supplier#000009927, Nation: INDIA, Balance: 3892.440000
Supplier Key: 9928, Name: Supplier#000009928, Nation: KENYA, Balance: 1249.250000
Supplier Key: 9929, Name: Supplier#000009929, Nation: ALGERIA, Balance: 6094.530000
Supplier Key: 9930, Name: Supplier#000009930, Nation: JAPAN, Balance: 7733.320000
Supplier Key: 9931, Name: Supplier#000009931, Nation: EGYPT, Balance: 6964.750000
Supplier Key: 9932, Name: Supplier#000009932, Nation: EGYPT, Balance: 3591.840000
Supplier Key: 9933, Name: Supplier#000009933, Nation: KENYA, Balance: 9027.280000
Supplier Key: 9934, Name: Supplier#000009934, Nation: GERMANY, Balance: 7481.670000
Supplier Key: 9935, Name: Supplier#000009935, Nation: MOROCCO, Balance: 1456.010000
Supplier Key: 9936, Name: Supplier#000009936, Nation: MOZAMBIQUE, Balance: 5056.600000
Supplier Key: 9937, Name: Supplier#000009937, Nation: VIETNAM, Balance: 9252.690000
Supplier Key: 9938, Name: Supplier#000009938, Nation: ETHIOPIA, Balance: 1030.150000
Supplier Key: 9939, Name: Supplier#000009939, Nation: CHINA, Balance: 8731.510000
Supplier Key: 9940, Name: Supplier#000009940, Nation: INDONESIA, Balance: 8523.730000
Supplier Key: 9941, Name: Supplier#000009941, Nation: CHINA, Balance: 3314.120000
Supplier Key: 9942, Name: Supplier#000009942, Nation: JAPAN, Balance: 5368.760000
Supplier Key: 9943, Name: Supplier#000009943, Nation: IRAN, Balance: 8695.650000
Supplier Key: 9944, Name: Supplier#000009944, Nation: ARGENTINA, Balance: -221.200000
Supplier Key: 9945, Name: Supplier#000009945, Nation: IRAQ, Balance: 9229.250000
Supplier Key: 9946, Name: Supplier#000009946, Nation: EGYPT, Balance: 3053.880000
Supplier Key: 9947, Name: Supplier#000009947, Nation: EGYPT, Balance: 9486.110000
Supplier Key: 9948, Name: Supplier#000009948, Nation: ARGENTINA, Balance: 8113.370000
Supplier Key: 9949, Name: Supplier#000009949, Nation: UNITED KINGDOM, Balance: 3509.090000
Supplier Key: 9950, Name: Supplier#000009950, Nation: JORDAN, Balance: 4342.630000
Supplier Key: 9951, Name: Supplier#000009951, Nation: PERU, Balance: -503.550000
Supplier Key: 9952, Name: Supplier#000009952, Nation: RUSSIA, Balance: 4757.540000
Supplier Key: 9953, Name: Supplier#000009953, Nation: JAPAN, Balance: 9964.580000
Supplier Key: 9954, Name: Supplier#000009954, Nation: VIETNAM, Balance: 8740.510000
Supplier Key: 9955, Name: Supplier#000009955, Nation: MOZAMBIQUE, Balance: 5785.690000
Supplier Key: 9956, Name: Supplier#000009956, Nation: BRAZIL, Balance: 9083.870000
Supplier Key: 9957, Name: Supplier#000009957, Nation: UNITED KINGDOM, Balance: 1663.990000
Supplier Key: 9958, Name: Supplier#000009958, Nation: VIETNAM, Balance: 2698.360000
Supplier Key: 9959, Name: Supplier#000009959, Nation: UNITED KINGDOM, Balance: 7385.050000
Supplier Key: 9960, Name: Supplier#000009960, Nation: ROMANIA, Balance: 5594.440000
Supplier Key: 9961, Name: Supplier#000009961, Nation: CANADA, Balance: 6701.270000
Supplier Key: 9962, Name: Supplier#000009962, Nation: CHINA, Balance: 8219.260000
Supplier Key: 9963, Name: Supplier#000009963, Nation: KENYA, Balance: 1194.190000
Supplier Key: 9964, Name: Supplier#000009964, Nation: ARGENTINA, Balance: 4741.380000
Supplier Key: 9965, Name: Supplier#000009965, Nation: INDONESIA, Balance: 2364.730000
Supplier Key: 9966, Name: Supplier#000009966, Nation: IRAN, Balance: 9991.000000
Supplier Key: 9967, Name: Supplier#000009967, Nation: ETHIOPIA, Balance: 1814.230000
Supplier Key: 9968, Name: Supplier#000009968, Nation: PERU, Balance: 8750.610000
Supplier Key: 9969, Name: Supplier#000009969, Nation: JAPAN, Balance: -477.420000
Supplier Key: 9970, Name: Supplier#000009970, Nation: GERMANY, Balance: 3956.320000
Supplier Key: 9971, Name: Supplier#000009971, Nation: PERU, Balance: 7882.800000
Supplier Key: 9972, Name: Supplier#000009972, Nation: CANADA, Balance: 202.500000
Supplier Key: 9973, Name: Supplier#000009973, Nation: ETHIOPIA, Balance: 2331.950000
Supplier Key: 9974, Name: Supplier#000009974, Nation: CANADA, Balance: 9014.860000
Supplier Key: 9975, Name: Supplier#000009975, Nation: PERU, Balance: 7869.690000
Supplier Key: 9976, Name: Supplier#000009976, Nation: ALGERIA, Balance: 3.060000
Supplier Key: 9977, Name: Supplier#000009977, Nation: CHINA, Balance: 5370.620000
Supplier Key: 9978, Name: Supplier#000009978, Nation: BRAZIL, Balance: 7023.820000
Supplier Key: 9979, Name: Supplier#000009979, Nation: ALGERIA, Balance: 6390.950000
Supplier Key: 9980, Name: Supplier#000009980, Nation: ALGERIA, Balance: 6773.470000
Supplier Key: 9981, Name: Supplier#000009981, Nation: ETHIOPIA, Balance: 666.960000
Supplier Key: 9982, Name: Supplier#000009982, Nation: MOROCCO, Balance: 9460.750000
Supplier Key: 9983, Name: Supplier#000009983, Nation: CHINA, Balance: -159.670000
Supplier Key: 9984, Name: Supplier#000009984, Nation: JORDAN, Balance: 9403.330000
Supplier Key: 9985, Name: Supplier#000009985, Nation: INDONESIA, Balance: 2917.780000
Supplier Key: 9986, Name: Supplier#000009986, Nation: INDIA, Balance: -920.630000
Supplier Key: 9987, Name: Supplier#000009987, Nation: JAPAN, Balance: 1950.700000
Supplier Key: 9988, Name: Supplier#000009988, Nation: ALGERIA, Balance: 3430.570000
Supplier Key: 9989, Name: Supplier#000009989, Nation: ALGERIA, Balance: 4536.260000
Supplier Key: 9990, Name: Supplier#000009990, Nation: GERMANY, Balance: 8969.640000
Supplier Key: 9991, Name: Supplier#000009991, Nation: JORDAN, Balance: 6785.100000
Supplier Key: 9992, Name: Supplier#000009992, Nation: ETHIOPIA, Balance: 9242.910000
Supplier Key: 9993, Name: Supplier#000009993, Nation: ALGERIA, Balance: 1602.270000
Supplier Key: 9994, Name: Supplier#000009994, Nation: MOZAMBIQUE, Balance: -745.420000
Supplier Key: 9995, Name: Supplier#000009995, Nation: INDONESIA, Balance: 9664.020000
Supplier Key: 9996, Name: Supplier#000009996, Nation: IRAN, Balance: 6209.670000
Supplier Key: 9997, Name: Supplier#000009997, Nation: MOROCCO, Balance: 7011.830000
Supplier Key: 9998, Name: Supplier#000009998, Nation: ARGENTINA, Balance: 2801.350000
Supplier Key: 9999, Name: Supplier#000009999, Nation: INDONESIA, Balance: 231.690000
Supplier Key: 10000, Name: Supplier#000010000, Nation: ROMANIA, Balance: 8968.420000
Supplier Key: 1, Name: Supplier#000000001, Nation: PERU, Balance: 5755.940000
Supplier Key: 2, Name: Supplier#000000002, Nation: ETHIOPIA, Balance: 4032.680000
Supplier Key: 3, Name: Supplier#000000003, Nation: ARGENTINA, Balance: 4192.400000
Supplier Key: 4, Name: Supplier#000000004, Nation: MOROCCO, Balance: 4641.080000
Supplier Key: 5, Name: Supplier#000000005, Nation: IRAQ, Balance: -283.840000
Supplier Key: 6, Name: Supplier#000000006, Nation: KENYA, Balance: 1365.790000
Supplier Key: 7, Name: Supplier#000000007, Nation: UNITED KINGDOM, Balance: 6820.350000
Supplier Key: 8, Name: Supplier#000000008, Nation: PERU, Balance: 7627.850000
Supplier Key: 9, Name: Supplier#000000009, Nation: IRAN, Balance: 5302.370000
Supplier Key: 10, Name: Supplier#000000010, Nation: UNITED STATES, Balance: 3891.910000
Supplier Key: 11, Name: Supplier#000000011, Nation: CHINA, Balance: 3393.080000
Supplier Key: 12, Name: Supplier#000000012, Nation: INDIA, Balance: 1432.690000
Supplier Key: 13, Name: Supplier#000000013, Nation: CANADA, Balance: 9107.220000
Supplier Key: 14, Name: Supplier#000000014, Nation: MOROCCO, Balance: 9189.820000
Supplier Key: 15, Name: Supplier#000000015, Nation: INDIA, Balance: 308.560000
Supplier Key: 16, Name: Supplier#000000016, Nation: RUSSIA, Balance: 2972.260000
Supplier Key: 17, Name: Supplier#000000017, Nation: ROMANIA, Balance: 1687.810000
Supplier Key: 18, Name: Supplier#000000018, Nation: MOZAMBIQUE, Balance: 7040.820000
Supplier Key: 19, Name: Supplier#000000019, Nation: UNITED STATES, Balance: 6150.380000
Supplier Key: 20, Name: Supplier#000000020, Nation: CANADA, Balance: 530.820000
Supplier Key: 21, Name: Supplier#000000021, Nation: BRAZIL, Balance: 9365.800000
Supplier Key: 22, Name: Supplier#000000022, Nation: EGYPT, Balance: -966.200000
Supplier Key: 23, Name: Supplier#000000023, Nation: INDONESIA, Balance: 5926.410000
Supplier Key: 24, Name: Supplier#000000024, Nation: ALGERIA, Balance: 9170.710000
Supplier Key: 25, Name: Supplier#000000025, Nation: RUSSIA, Balance: 9198.310000
Supplier Key: 26, Name: Supplier#000000026, Nation: VIETNAM, Balance: 21.180000
Supplier Key: 27, Name: Supplier#000000027, Nation: CHINA, Balance: 1887.620000
Supplier Key: 28, Name: Supplier#000000028, Nation: ALGERIA, Balance: -891.990000
Supplier Key: 29, Name: Supplier#000000029, Nation: ARGENTINA, Balance: -811.620000
Supplier Key: 30, Name: Supplier#000000030, Nation: MOZAMBIQUE, Balance: 8080.140000
Supplier Key: 31, Name: Supplier#000000031, Nation: MOZAMBIQUE, Balance: 5916.910000
Supplier Key: 32, Name: Supplier#000000032, Nation: UNITED KINGDOM, Balance: 3556.470000
Supplier Key: 33, Name: Supplier#000000033, Nation: GERMANY, Balance: 8564.120000
Supplier Key: 34, Name: Supplier#000000034, Nation: IRAN, Balance: 237.310000
Supplier Key: 35, Name: Supplier#000000035, Nation: VIETNAM, Balance: 4381.410000
Supplier Key: 36, Name: Supplier#000000036, Nation: JORDAN, Balance: 2371.510000
Supplier Key: 37, Name: Supplier#000000037, Nation: ALGERIA, Balance: 3017.470000
Supplier Key: 38, Name: Supplier#000000038, Nation: EGYPT, Balance: 2512.410000
Supplier Key: 39, Name: Supplier#000000039, Nation: INDIA, Balance: 6115.650000
Supplier Key: 40, Name: Supplier#000000040, Nation: RUSSIA, Balance: -290.060000
Supplier Key: 41, Name: Supplier#000000041, Nation: CHINA, Balance: 6942.670000
Supplier Key: 42, Name: Supplier#000000042, Nation: RUSSIA, Balance: 6565.110000
Supplier Key: 43, Name: Supplier#000000043, Nation: JAPAN, Balance: 7773.410000
Supplier Key: 44, Name: Supplier#000000044, Nation: GERMANY, Balance: 9759.380000
Supplier Key: 45, Name: Supplier#000000045, Nation: INDONESIA, Balance: 2944.230000
Supplier Key: 46, Name: Supplier#000000046, Nation: UNITED STATES, Balance: 3580.350000
Supplier Key: 47, Name: Supplier#000000047, Nation: KENYA, Balance: 2958.090000
Supplier Key: 48, Name: Supplier#000000048, Nation: KENYA, Balance: 5630.620000
Supplier Key: 49, Name: Supplier#000000049, Nation: UNITED STATES, Balance: 9915.240000
Supplier Key: 50, Name: Supplier#000000050, Nation: INDONESIA, Balance: 4515.870000
Supplier Key: 51, Name: Supplier#000000051, Nation: INDONESIA, Balance: 7241.400000
Supplier Key: 52, Name: Supplier#000000052, Nation: ROMANIA, Balance: 287.160000
Supplier Key: 53, Name: Supplier#000000053, Nation: GERMANY, Balance: 6177.350000
Supplier Key: 54, Name: Supplier#000000054, Nation: JAPAN, Balance: 2733.690000
Supplier Key: 55, Name: Supplier#000000055, Nation: UNITED STATES, Balance: 7162.150000
Supplier Key: 56, Name: Supplier#000000056, Nation: MOZAMBIQUE, Balance: -632.160000
Supplier Key: 57, Name: Supplier#000000057, Nation: PERU, Balance: -831.070000
Supplier Key: 58, Name: Supplier#000000058, Nation: MOZAMBIQUE, Balance: 92.440000
Supplier Key: 59, Name: Supplier#000000059, Nation: PERU, Balance: 586.160000
Supplier Key: 60, Name: Supplier#000000060, Nation: INDIA, Balance: 4515.800000
Supplier Key: 61, Name: Supplier#000000061, Nation: INDIA, Balance: 6096.580000
Supplier Key: 62, Name: Supplier#000000062, Nation: ROMANIA, Balance: 9202.570000
Supplier Key: 63, Name: Supplier#000000063, Nation: ETHIOPIA, Balance: 5742.030000
Supplier Key: 64, Name: Supplier#000000064, Nation: UNITED STATES, Balance: 1309.700000
Supplier Key: 65, Name: Supplier#000000065, Nation: RUSSIA, Balance: -963.790000
Supplier Key: 66, Name: Supplier#000000066, Nation: UNITED KINGDOM, Balance: 2455.980000
Supplier Key: 67, Name: Supplier#000000067, Nation: EGYPT, Balance: 3576.550000
Supplier Key: 68, Name: Supplier#000000068, Nation: VIETNAM, Balance: 5119.380000
Supplier Key: 69, Name: Supplier#000000069, Nation: EGYPT, Balance: 8466.500000
Supplier Key: 70, Name: Supplier#000000070, Nation: FRANCE, Balance: 9508.370000
Supplier Key: 71, Name: Supplier#000000071, Nation: ARGENTINA, Balance: 8179.680000
Supplier Key: 72, Name: Supplier#000000072, Nation: CHINA, Balance: 7014.500000
Supplier Key: 73, Name: Supplier#000000073, Nation: MOZAMBIQUE, Balance: 3793.130000
Supplier Key: 74, Name: Supplier#000000074, Nation: SAUDI ARABIA, Balance: 4170.510000
Supplier Key: 75, Name: Supplier#000000075, Nation: CHINA, Balance: -224.840000
Supplier Key: 76, Name: Supplier#000000076, Nation: KENYA, Balance: 2971.100000
Supplier Key: 77, Name: Supplier#000000077, Nation: GERMANY, Balance: 4186.950000
Supplier Key: 78, Name: Supplier#000000078, Nation: ETHIOPIA, Balance: 1044.100000
Supplier Key: 79, Name: Supplier#000000079, Nation: KENYA, Balance: 1191.940000
Supplier Key: 80, Name: Supplier#000000080, Nation: VIETNAM, Balance: -40.450000
Supplier Key: 81, Name: Supplier#000000081, Nation: JAPAN, Balance: 166.320000
Supplier Key: 82, Name: Supplier#000000082, Nation: CHINA, Balance: -724.310000
Supplier Key: 83, Name: Supplier#000000083, Nation: KENYA, Balance: 1467.770000
Supplier Key: 84, Name: Supplier#000000084, Nation: UNITED STATES, Balance: 4780.930000
Supplier Key: 85, Name: Supplier#000000085, Nation: GERMANY, Balance: 7174.740000
Supplier Key: 86, Name: Supplier#000000086, Nation: ROMANIA, Balance: 1883.370000
Supplier Key: 87, Name: Supplier#000000087, Nation: UNITED STATES, Balance: 4746.660000
Supplier Key: 88, Name: Supplier#000000088, Nation: IRAQ, Balance: 3086.130000
Supplier Key: 89, Name: Supplier#000000089, Nation: INDONESIA, Balance: 1638.020000
Supplier Key: 90, Name: Supplier#000000090, Nation: FRANCE, Balance: 6201.770000
Supplier Key: 91, Name: Supplier#000000091, Nation: CANADA, Balance: 6255.870000
